wavelength_um,through_transmission,drop_transmission_total
1.6886984311446833,0.11779830140501732,0.8783981340621312
1.690048702478738,0.09697932806506254,0.897688555502527
1.6914011348756002,0.07740564312604849,0.9155973509031309
1.6927557335274843,0.05955783762982611,0.9316492673675719
1.6941125036432527,0.04392255028935817,0.9453604571961898
1.6954714504484796,0.030959080513384803,0.9563079774674051
1.6968325791855203,0.021056051382242008,0.9641768715266995
1.6981958951135783,0.014502613415244755,0.9687545900413611
1.699561403508772,0.011479116360240025,0.9699110081883362
1.7009291096642036,0.01204966507690943,0.9676143835087887
1.7022990188900278,0.01614708562722255,0.9619744839498671
1.7036711365135195,0.023566978416790313,0.9532567721099455
1.7050454678791434,0.03398988931379379,0.9418394457076308
1.7064220183486238,0.04702126837816108,0.928148617224502
1.7078007933010135,0.06221967546902353,0.9126239695924312
1.7091817981327648,0.0791057843946955,0.8957228658630072
1.7105650382577986,0.09717793266756523,0.877925722368978
1.7119505191075766,0.11595239968170402,0.859710033882373
1.7133382461311717,0.13500412815859428,0.841501048205204
1.7147282247953388,0.1539695813193619,0.8236369881287521
1.7161204605845881,0.172517400363477,0.8063782844826716
1.7175149590012557,0.19033714190810685,0.7899504627175095
1.7189117255655775,0.2071719581577916,0.7745731928500537
1.7203107658157601,0.2228526223094251,0.760436842887387
1.7217120853080567,0.23727582733931102,0.7476499787922066
1.7231156896168383,0.2503416994469198,0.736231782432947
1.7245215843346684,0.26192927366720264,0.7261824486571585
1.7259297750723777,0.2719451983983715,0.7175590932835973
1.727340267459138,0.2803770173739728,0.7104546981681438
1.7287530671425386,0.2872643856354918,0.7048950346983226
1.730168179788659,0.29261074845403917,0.7007953476402043
1.731585611082148,0.29635143821516435,0.6980602492950513
1.7330053667262968,0.29842990170935707,0.696710131822796
1.7344274524431182,0.29888303626336626,0.6968520618350086
1.735851873973421,0.2978096689242577,0.6985129476650725
1.7372786370768885,0.29525067540047434,0.7015638864341723
1.7387077475321566,0.2911431036591743,0.7058651024558134
1.740139211136891,0.28542468179428787,0.7114480490283682
1.7415730337078652,0.27815655281605733,0.7184664142996552
