wavelength_um,through_transmission,drop_transmission
1.4753474205216068,0.9953926890805117,0.0011825620536343466
1.4763779527559056,0.994656251356823,0.0010392792424168836
1.47740992565292,0.9940763717715212,0.000913128356232124
1.4784433422357879,0.9931975727891024,0.0008064602920840075
1.479478205536112,0.9924646223470027,0.0007140880976772996
1.480514518593989,0.991375991733392,0.0006377328936472861
1.4815522844580387,0.990404166808641,0.0005740986413427441
1.4825915061854356,0.9889976735870698,0.0005241592827065531
1.4836321868419373,0.9876474428299177,0.0004865108158991305
1.4846743295019158,0.9857411546241941,0.0004612799016218618
1.4857179372483866,0.9837716028646166,0.00044904468304909857
1.48676301317304,0.9810396993477103,0.00044901040692443947
1.4878095603762718,0.978004411444873,0.0004639630728720481
1.4888575819672132,0.9738177847948832,0.0004921380612867608
1.4899070810637618,0.9688159684784382,0.0005389835293077407
1.4909580607926125,0.9618416597963834,0.0006017615594597859
1.4920105242892896,0.9528565560272778,0.0006893954785557037
1.4930644746981763,0.9399311583469729,0.000798075449484869
1.4941199151725468,0.9218619644319437,0.0009409981269459678
1.495176848874598,0.8945070288928674,0.0011104314495940068
1.4962352789754811,0.8531369981467746,0.001315115401111274
1.4972952086553324,0.7886740964986985,0.0015033503627271724
1.498356641103306,0.6964760746977888,0.0015679606835472288
1.499419579517606,0.5998512068005596,0.001306571098820692
1.500484027105518,0.5791226135994175,0.0010550434146409569
1.501549987083441,0.662427345749968,0.0014345452831583927
1.502617462676921,0.7679466326064966,0.0021064217716622955
1.5036864571206832,0.8462197073564526,0.002742273260770323
1.504756973658663,0.8961989674712835,0.0033452981396208193
1.5058290155440415,0.9280709637327406,0.003970647588006577
1.5069025860392766,0.9487264283715571,0.00465258210839578
1.507977688416137,0.9628665103960772,0.005403578964262551
1.5090543259557345,0.9727508172441302,0.006235354212147088
1.510132501948558,0.9800665283842673,0.007142266500702566
1.5112122196945077,0.9855399735376007,0.008126142985384489
1.512293482502927,0.9898550278849376,0.009167623392010294
1.5133762936926383,0.9932589350508039,0.010258045628224273
1.514460656591975,0.9960558619783858,0.01136513242999802
1.5155465745388175,0.998325306656755,0.012471855976308337
1.5166340508806264,1.000201968565394,0.013540181566278947
1.5177230889744762,1.0017042446479012,0.014553987934722748
1.5188136921870916,1.0028888284585014,0.015481883630362483
1.5199058638948815,1.0037642486418237,0.016318421199627002
1.5209996074839724,1.004360663266926,0.0170460993500367
1.5220949263502455,1.0047031766774985,0.017670915219263828
1.523191823899371,1.0048182684033042,0.018186661663451877
1.5242903035468434,1.004750604581325,0.01860489560078817
